title,speaker,calling,year,season,url,paragraph_number,text
Remember What Matters Most,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/52ballard?lang=eng,29,"Often in our testimony meetings on fast Sundays, we hear the phrases I am thankful and I love more than we hear the phrases I know and I believe."
Remember What Matters Most,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/52ballard?lang=eng,30,"I invite you to bear your testimony of Jesus Christ more often. Bear testimony of what you know and believe and what you feel, not just of what you are thankful for. Testify of your own experiences of coming to know and love the Savior, of living His teachings, and of His redemptive and enabling power in your life. As you bear testimony of what you know, believe, and feel, the Holy Ghost will confirm the truth to those who earnestly listen to your testimony. They will do so because they have watched you become a peaceful follower of Jesus Christ. They will see what it means to be His disciple. They will also feel something they may not have felt before. A pure testimony comes from a changed heart and can be carried by the power of the Holy Ghost into the hearts of others who are open to receive it."
Remember What Matters Most,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/52ballard?lang=eng,31,Those who feel something as a result of your testimony may then ask the Lord in prayer to confirm the truth of your testimony. Then they can know for themselves.
Remember What Matters Most,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/52ballard?lang=eng,32,"Brothers and sisters, I testify and witness to you that I know that Jesus Christ is the Savior and Redeemer of the world. He lives. He is the resurrected Son of God, and this is His Church, led by His prophet and apostles. I pray that someday when I pass to the next world, I may do so with my testimony burning brightly."
Remember What Matters Most,By President M. Russell Ballard,Acting President of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/52ballard?lang=eng,33,"In my ministry, I have learned what matters most is our relationships with Heavenly Father and His Beloved Son, our families, and our neighbors, and allowing the Spirit of the Lord to guide us in those relationships so we can testify of the things that matter most and last longest. In the name of Jesus Christ, amen."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,1,"Today, as has been said, we join with Christians around the world to honor Jesus Christ on this Palm Sunday. Nearly 2,000 years ago, Palm Sunday marked the beginning of the last week of the mortal ministry of Jesus Christ. It was the most important week in human history."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,2,"What began with the heralding of Jesus as the promised Messiah in His triumphant entry into Jerusalem closed with His Crucifixion and Resurrection. By divine design, His atoning sacrifice concluded His mortal ministry, making it possible for us to live with our Heavenly Father for eternity."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,3,"Scriptures tell us that the week began with throngs standing at the gates of the city to see Jesus the prophet of Nazareth of Galilee. They took branches of palm trees, and went forth to meet him, and cried: Hosanna: Blessed is the King of Israel that cometh in the name of the Lord."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,4,"That biblical account of so long ago reminds me of being on a Church assignment in Takoradi, Ghana. Remarkably, I was there on Palm Sunday."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,5,"I was to divide the Takoradi Ghana Stake to create the Mpintsin Ghana Stake. Today, there are over 100,000 members of the Church in Ghana. (We welcome the Ga Mantse, His Majesty King Nii Tackie Teiko TsuruII of Accra, Ghana, who is with us today.) Meeting with these Saints, I felt their profound love and devotion to the Lord. I expressed my great love for them and that the President of the Church loved them. I referred to the Saviors words recorded by John: That ye love one another, as I have loved you. They deemed it the I love you conference."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,6,"As I looked up and down the rows of those dear brothers and sisters and their families in the chapel, I could see in their faces the glow of testimony and faith in Jesus Christ. I felt their desire to be counted as part of His far-reaching Church. And when the choir sang, they sang like angels."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,7,"Like on Palm Sunday of old, these were disciples of Jesus Christ gathered to pay tribute to Him as did those at the gates of Jerusalem who, with palms in their hands, exclaimed, Hosanna: Blessed is he that cometh in the name of the Lord."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,8,"Even the parishioners in a church nearby were honoring Palm Sunday. As I was speaking from the pulpit, I noticed out the window they were joyfully walking down the street waving palms in their hands, much like those in this photo. It was a sight I will never forgetall of us that day worshipping the King of kings."
Hosanna to the Most High God,By Elder Ronald A. Rasband,Of the Quorum of the Twelve Apostles,2023,April,https://www.churchofjesuschrist.org/study/general-conference/2023/04/53rasband?lang=eng,9,"President RussellM. Nelson has admonished us to make Palm Sunday truly holy by remembering, not just the palms that were waved to honor the entrance of Jesus into Jerusalem, but by remembering the palms of His hands. Then President Nelson referred to Isaiah, who spoke of the Saviors promising, I will never forget you, with these words: Behold, I have graven thee upon the palms of my hands."
